cycle_time,duration_cam,duration_end,wait,fork_light_barrier,acc_sensor,motor_temp,Lego_check,width_Lego,length_Lego,horizontal_distance,vertical_distance,failure_mode
00:00:04,00:00:03,00:00:01,00:00:03,1,2.6481,27.0443,1,163.21,246.29,0.023119,-0.025777,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:04:01,1,2.6407,26.5596,0,0,0,0,-0.28924,Machine_Downtime_Short
00:00:02,00:00:02,00:00:00,00:12:08,1,2.6809,23.9817,0,0,0,0,-0.28602,Machine_Downtime_Long
00:00:02,00:00:02,00:00:00,00:03:44,1,2.6471,26.2071,0,0,0,0,-0.34232,Machine_Downtime_Short
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6519,28.1019,1,163.51,246.48,0.028909,-0.017735,Normalfall
00:00:02,00:00:01,00:00:01,00:27:39,1,2.6458,26.9562,1,163.41,246.46,-0.036393,-0.36644,Unplanned_Maintenance
00:00:05,00:00:04,00:00:01,00:00:02,1,2.6452,26.835,1,163.79,246.89,0.024727,-0.36837,Blocked_Lego
00:00:02,00:00:02,00:00:00,00:00:51,1,2.6619,27.6613,1,163.76,246.41,0.02151,-0.34296,Waiting_Time
00:00:02,00:00:01,00:00:01,00:00:02,1,2.6545,28.2011,1,163.08,246.36,-0.025456,-0.36548,Normalfall
00:00:05,00:00:01,00:00:04,00:04:48,1,2.6555,27.9147,1,163.3,246.76,0.024727,0,Machine_Downtime_Short
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6439,24.4554,1,164.22,247,0.01765,-0.35615,Reduced_Motorspeed
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6503,27.3859,1,164.22,246.84,-0.036071,-0.34778,Reduced_Motorspeed
00:00:04,00:00:04,00:00:00,00:00:00,1,2.64,27.2867,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:01,00:00:01,00:02:11,1,2.633,28.0358,1,163.4,246.58,-0.029638,-0.40022,Waiting_Time
00:00:06,00:00:05,00:00:01,00:00:02,1,2.6471,28.9062,1,163.73,246.23,-0.028029,-0.35197,Blocked_Lego
00:00:02,00:00:02,00:00:00,00:18:38,1,2.6397,23.8605,0,0,0,0,-0.27315,Machine_Downtime_Long
00:00:05,00:00:05,00:00:00,00:00:00,1,2.6349,25.3037,0,0,0,0,0,Fallen_Lego
00:00:04,00:00:01,00:00:03,00:03:31,1,2.6397,26.846,1,163.79,246.39,-0.034141,0,Machine_Downtime_Short
00:00:02,00:00:01,00:00:01,00:11:48,1,2.6523,26.9121,1,163.77,246.42,-0.035428,-0.36612,Unplanned_Maintenance
00:00:02,00:00:02,00:00:00,00:01:13,1,2.6564,28.3333,1,163.11,246.51,0.027944,-0.36194,Waiting_Time
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6561,27.8596,1,163.14,246.35,0.022154,-0.027708,Normalfall
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6587,23.2767,1,163.88,246.61,-0.039932,-0.031889,Normalfall
00:00:03,00:00:02,00:00:01,00:00:03,1,2.64,28.124,1,163.37,245.86,0.024405,-0.022561,Reduced_Motorspeed
00:00:03,00:00:02,00:00:01,00:00:02,1,2.6371,28.2892,1,163.93,246.76,0.058182,-0.3629,Blocked_Lego
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6423,28.3443,1,163.45,246.19,-0.010015,-0.021596,Normalfall
00:00:02,00:00:01,00:00:01,00:04:03,1,2.6259,27.7825,1,163.6,246.58,0.020545,-0.37513,Waiting_Time
00:00:02,00:00:02,00:00:00,00:02:04,1,2.6358,26.3062,0,0,0,0,-0.26543,Machine_Downtime_Short
00:00:05,00:00:01,00:00:04,00:09:25,1,2.6667,27.8045,1,163.17,246.47,0.026336,0,Machine_Downtime_Long
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6404,27.6282,1,163.77,246.58,-0.032211,-0.034463,Reduced_Motorspeed
00:00:04,00:00:01,00:00:03,00:07:26,1,2.6423,27.7164,1,163.71,246.4,-0.029316,0,Machine_Downtime_Long
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6313,27.496,1,163.72,246.49,-0.038967,-0.027708,Normalfall
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6635,26.7469,1,163.72,246.24,0.024084,-0.36483,Normalfall
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6529,26.141,1,163.38,246.81,-0.096548,-0.021596,Reduced_Motorspeed
00:00:01,00:00:01,00:00:00,00:00:03,1,2.6268,28.3663,1,163.24,246.32,-0.025134,-0.34843,Normalfall
00:00:05,00:00:04,00:00:01,00:00:02,1,2.6497,28.2892,1,163.13,246.13,-0.024491,-0.36709,Blocked_Lego
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6426,28.2121,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:02,00:00:00,00:02:09,1,2.6378,26.3833,0,0,0,0,-0.26801,Machine_Downtime_Short
00:00:02,00:00:02,00:00:00,00:00:36,1,2.6458,28.0689,1,163.67,246.47,-0.034141,-0.34971,Waiting_Time
00:00:02,00:00:01,00:00:01,00:04:37,1,2.6513,26.7579,1,163.66,246.64,-0.033498,-0.35454,Waiting_Time
00:00:03,00:00:03,00:00:00,00:00:03,1,2.6439,25.9868,1,164.12,246.46,-0.035106,-0.36773,Blocked_Lego
00:00:02,00:00:01,00:00:01,00:03:17,1,2.6445,27.7384,1,163.85,246.57,-0.036393,-0.3555,Waiting_Time
00:00:01,00:00:01,00:00:00,00:27:08,1,2.6529,28.9282,0,0,0,0,-0.26382,Machine_Downtime_Long
00:00:04,00:00:01,00:00:03,00:02:10,1,2.6416,27.7274,1,163.23,246.54,-0.029638,0,Machine_Downtime_Short
00:00:01,00:00:01,00:00:00,00:00:30,1,2.6516,28.4985,1,163.37,246.42,-0.030281,-0.397,Waiting_Time
00:00:05,00:00:02,00:00:03,00:28:18,1,2.6333,27.1545,1,163.46,246.53,-0.032854,0,Machine_Downtime_Long
00:00:02,00:00:02,00:00:00,00:13:28,1,2.6394,28.9612,0,0,0,0,-0.28827,Machine_Downtime_Long
00:00:03,00:00:02,00:00:01,00:00:02,1,2.6564,27.4079,1,163.28,246.91,0.025692,-0.3584,Reduced_Motorspeed
00:00:04,00:00:01,00:00:03,00:03:24,1,2.6404,28.3333,1,163.45,246.46,-0.032854,0,Machine_Downtime_Short
00:00:01,00:00:01,00:00:00,00:00:03,1,2.6394,27.9808,1,164.24,246.71,-0.021917,-0.36065,Normalfall
00:00:02,00:00:02,00:00:00,00:04:38,1,2.6375,23.7724,1,163.61,246.19,0.016042,-0.035428,Waiting_Time
00:00:04,00:00:01,00:00:03,00:04:14,1,2.6413,27.3638,1,163.12,246.32,-0.021917,0,Machine_Downtime_Short
00:00:02,00:00:02,00:00:00,00:00:27,1,2.6484,27.6723,1,163.43,246.45,-0.030603,-0.019665,Waiting_Time
00:00:02,00:00:02,00:00:00,00:03:30,1,2.642,26.4054,0,0,0,0,-0.29503,Machine_Downtime_Short
00:00:07,00:00:07,00:00:00,00:00:03,1,2.6445,27.0554,1,162.86,246.63,0.024727,-0.020309,Blocked_Lego
00:00:03,00:00:02,00:00:01,00:00:04,1,2.6416,26.0639,1,163.38,246.14,0.023119,-0.34811,Reduced_Motorspeed
00:00:02,00:00:01,00:00:01,00:02:46,1,2.6342,28.4545,1,163.29,246.49,-0.027386,-0.34585,Waiting_Time
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6526,29.1706,0,0,0,0,0,Fallen_Lego
00:00:05,00:00:02,00:00:03,00:02:42,1,2.633,27.5731,1,163.35,246.19,-0.025777,0,Machine_Downtime_Short
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6387,27.8265,0,0,0,0,0,Fallen_Lego
00:00:04,00:00:01,00:00:03,00:17:40,1,2.6548,27.6392,1,163.51,246.24,-0.028351,0,Machine_Downtime_Long
00:00:02,00:00:01,00:00:01,00:24:37,1,2.6442,28.0028,1,163.56,246.35,-0.028029,-0.025456,Unplanned_Maintenance
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6391,27.2757,1,163.57,246.46,-0.037036,-0.025456,Normalfall
00:00:05,00:00:01,00:00:04,00:24:48,1,2.6371,27.7494,1,163.64,246.44,0.025371,0,Machine_Downtime_Long
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6474,26.9121,1,163.33,246.65,0.021832,-0.37513,Reduced_Motorspeed
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6449,27.9808,1,163.93,246.27,-0.033176,-0.40955,Reduced_Motorspeed
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6526,28.0248,0,0,0,0,0,Fallen_Lego
00:00:04,00:00:04,00:00:00,00:00:03,1,2.6442,29.0163,1,163.4,246.54,0.027301,-0.34521,Blocked_Lego
00:00:05,00:00:01,00:00:04,00:09:39,1,2.6268,27.9918,1,163.51,246.37,-0.036071,0,Machine_Downtime_Long
00:00:05,00:00:04,00:00:01,00:00:03,1,2.6526,28.2341,1,162.89,246.16,0.027622,-0.019022,Blocked_Lego
00:00:02,00:00:02,00:00:00,00:17:49,1,2.6436,26.2842,0,0,0,0,-0.27766,Machine_Downtime_Long
00:00:02,00:00:02,00:00:00,00:23:41,1,2.6217,26.7249,1,163.31,246.61,0.026336,-0.026099,Unplanned_Maintenance
00:00:04,00:00:04,00:00:00,00:00:03,1,2.6555,26.813,1,163.89,246.45,0.025049,-0.3806,Blocked_Lego
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6629,28.2231,0,0,0,0,0,Fallen_Lego
00:00:05,00:00:02,00:00:03,00:05:15,1,2.6506,27.2757,0,112.76,246.32,-0.030603,0,Machine_Downtime_Long
00:00:08,00:00:08,00:00:00,00:00:03,1,2.6587,27.3528,1,163.69,246.88,-0.028994,-0.33846,Blocked_Lego
00:00:05,00:00:01,00:00:04,00:03:52,1,2.6523,27.9808,1,163.37,246.36,-0.099765,0,Machine_Downtime_Short
00:00:01,00:00:01,00:00:00,00:03:50,1,2.6214,28.6638,1,163.59,246.52,0.022475,-0.37416,Waiting_Time
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6481,28.0579,1,163.6,246.82,0.024405,-0.37674,Normalfall
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6513,26.802,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:01,00:00:01,00:01:42,1,2.6442,24.0809,1,163.47,246.34,-0.034463,-0.38317,Waiting_Time
00:00:04,00:00:03,00:00:01,00:00:03,1,2.6497,27.4299,1,163.4,245.97,-0.0187,-0.035106,Reduced_Motorspeed
00:00:02,00:00:01,00:00:01,00:21:43,1,2.64,24.2682,1,163.52,246.24,-0.038323,-0.35036,Unplanned_Maintenance
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6529,28.3443,1,163.33,246.58,0.022475,-0.3555,Reduced_Motorspeed
00:00:02,00:00:01,00:00:01,00:02:27,1,2.6432,22.8801,1,163.88,246.29,0.012825,-0.032854,Waiting_Time
00:00:02,00:00:01,00:00:01,00:04:48,1,2.6375,24.9402,1,163.29,246.52,0.023119,-0.36966,Waiting_Time
00:00:07,00:00:06,00:00:01,00:00:02,1,2.6458,28.3002,1,163.27,246.43,-0.019665,-0.020952,Blocked_Lego
00:00:01,00:00:01,00:00:00,00:00:03,1,2.6342,27.0003,1,163.64,246.44,0.020545,-0.36869,Normalfall
00:00:02,00:00:02,00:00:00,00:24:30,1,2.6603,28.8401,1,163.31,246.71,-0.030281,-0.044113,Unplanned_Maintenance
00:00:02,00:00:02,00:00:00,00:02:41,1,2.6809,23.9817,0,0,0,0,-0.28602,Machine_Downtime_Short
00:00:02,00:00:01,00:00:01,00:17:54,1,2.6461,28.807,1,164.16,246.76,0.024405,-0.40858,Unplanned_Maintenance
00:00:05,00:00:02,00:00:03,00:01:55,1,2.6317,27.6172,1,163.85,246.69,-0.034141,0,Machine_Downtime_Short
00:00:05,00:00:01,00:00:04,00:05:17,1,2.6333,27.3308,1,163.32,246.1,-0.022882,0,Machine_Downtime_Long
00:00:02,00:00:02,00:00:00,00:01:42,1,2.6416,23.7724,0,0,0,0,-0.30468,Machine_Downtime_Short
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6465,23.1224,1,163.62,246.56,-0.042505,-0.35261,Normalfall
00:00:02,00:00:02,00:00:00,00:09:10,1,2.6349,26.5596,0,0,0,0,-0.28055,Machine_Downtime_Long
00:00:02,00:00:02,00:00:00,00:02:30,1,2.6526,27.2977,1,163.37,246.2,0.020867,-0.38671,Waiting_Time
00:00:08,00:00:08,00:00:00,00:00:03,1,2.6294,27.3748,1,163.64,246.37,-0.027386,-0.027064,Blocked_Lego
00:00:02,00:00:02,00:00:00,00:00:04,1,2.6477,28.0138,1,163.51,246.49,-0.029638,-0.37062,Reduced_Motorspeed
00:00:02,00:00:01,00:00:01,00:00:03,1,2.6313,27.8816,1,163.5,246.92,-0.033176,-0.0187,Normalfall
00:00:05,00:00:02,00:00:03,00:12:10,1,2.6407,28.1791,1,163.11,246.14,0.029552,0,Machine_Downtime_Long
00:00:02,00:00:01,00:00:01,00:00:04,1,2.6487,28.0358,1,163.56,246.8,0.02151,-0.37674,Reduced_Motorspeed
00:00:05,00:00:01,00:00:04,00:03:55,1,2.6545,27.6062,1,163.94,246.22,-0.033498,0,Machine_Downtime_Short
00:00:06,00:00:05,00:00:01,00:00:02,1,2.6384,28.4765,1,163.16,246.21,-0.035106,-0.022561,Blocked_Lego
00:00:02,00:00:01,00:00:01,00:10:48,1,2.6687,24.2902,1,163.55,246.52,-0.026421,-0.35293,Unplanned_Maintenance
00:00:04,00:00:03,00:00:01,00:00:02,1,2.64,28.135,1,163.77,246.28,-0.032211,-0.038967,Blocked_Lego
00:00:02,00:00:01,00:00:01,00:25:33,1,2.6375,22.7368,1,163.92,246.32,0.015398,-0.34875,Unplanned_Maintenance
00:00:02,00:00:01,00:00:01,00:00:03,1,2.6458,24.3453,1,163.92,246.72,0.018293,-0.0454,Normalfall
00:00:02,00:00:01,00:00:01,00:00:32,1,2.6387,28.135,1,163.68,246.52,-0.034785,-0.39121,Waiting_Time
00:00:04,00:00:03,00:00:01,00:00:03,1,2.6358,28.5206,1,163.58,245.93,-0.033498,-0.37191,Blocked_Lego
00:00:02,00:00:01,00:00:01,00:00:02,1,2.6465,28.157,1,163.58,246.47,-0.034463,-0.36516,Normalfall
00:00:02,00:00:01,00:00:01,00:00:02,1,2.66,24.3012,1,163.51,182.08,-0.033498,-0.34843,Normalfall
00:00:03,00:00:03,00:00:00,00:00:03,1,2.6333,27.0113,1,163.47,246.71,-0.036715,-0.35036,Blocked_Lego
00:00:02,00:00:01,00:00:01,00:00:03,1,2.6449,27.2206,1,163.67,246.05,-0.044435,-0.34875,Normalfall
00:00:02,00:00:01,00:00:01,00:00:03,1,2.6297,28.829,1,163.86,246.69,-0.033498,-0.35261,Normalfall
00:00:05,00:00:02,00:00:03,00:02:55,1,2.65,27.3748,1,163.38,246.15,0.026979,0,Machine_Downtime_Short
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6506,26.9672,0,0,0,0,0,Fallen_Lego
00:00:05,00:00:04,00:00:01,00:00:03,1,2.6564,25.8435,1,163.7,246.62,-0.034463,-0.38671,Blocked_Lego
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6442,26.3062,1,163.96,246.23,-0.095905,-0.36998,Reduced_Motorspeed
00:00:02,00:00:01,00:00:01,00:00:02,1,2.6358,28.2231,1,163.3,246.44,0.024727,-0.34585,Normalfall
00:00:05,00:00:01,00:00:04,00:11:07,1,2.6561,27.7494,1,163.55,246.58,-0.076925,0,Machine_Downtime_Long
00:00:04,00:00:03,00:00:01,00:00:03,1,2.6378,28.785,1,163.25,246.48,-0.028029,-0.35261,Blocked_Lego
00:00:01,00:00:01,00:00:00,00:00:03,1,2.6214,28.6638,1,163.59,246.52,0.022475,-0.37416,Normalfall
00:00:02,00:00:02,00:00:00,00:17:11,1,2.6461,29.1485,0,0,0,0,-0.30468,Machine_Downtime_Long
00:00:02,00:00:01,00:00:01,00:02:40,1,2.6619,24.0478,1,163.52,246.5,-0.028994,-0.3703,Waiting_Time
00:00:03,00:00:02,00:00:01,00:00:03,1,2.651,27.5291,1,163.45,246.9,0.029552,-0.3613,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:03:12,1,2.6651,29.1045,0,0,0,0,-0.26157,Machine_Downtime_Short
00:00:02,00:00:02,00:00:00,00:24:05,1,2.6275,27.6392,1,163.42,246.32,0.024084,-0.38767,Unplanned_Maintenance
00:00:02,00:00:01,00:00:01,00:25:04,1,2.6465,27.9697,1,163.61,246.26,0.02344,-0.32848,Unplanned_Maintenance
00:00:04,00:00:03,00:00:01,00:00:03,1,2.6394,26.7799,1,163.64,246.84,0.020545,-0.36001,Blocked_Lego
00:00:05,00:00:04,00:00:01,00:00:02,1,2.65,27.9257,1,163.48,246.51,-0.029959,-0.35776,Blocked_Lego
00:00:05,00:00:05,00:00:00,00:00:00,1,2.6532,25.6893,0,0,0,0,0,Fallen_Lego
00:00:03,00:00:02,00:00:01,00:00:03,1,2.649,27.3748,1,163.76,246.12,-0.029638,-0.019344,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:20:57,1,2.6358,28.8951,1,163.74,246.27,0.026336,-0.37159,Unplanned_Maintenance
00:00:01,00:00:01,00:00:00,00:00:03,1,2.6484,28.4985,1,163.44,246.67,0.025692,-0.34167,Normalfall
00:00:05,00:00:01,00:00:04,00:27:18,1,2.6407,27.452,1,163.57,246.5,0.024405,0,Machine_Downtime_Long
00:00:02,00:00:02,00:00:00,00:02:22,1,2.65,28.3553,1,163.47,246.29,0.029231,-0.37191,Waiting_Time
00:00:05,00:00:01,00:00:04,00:27:11,1,2.641,27.2316,1,163.76,246.22,-0.010015,0,Machine_Downtime_Long
00:00:02,00:00:01,00:00:01,00:01:05,1,2.623,27.9918,1,163.17,246.73,-0.075317,-0.019344,Waiting_Time
00:00:02,00:00:02,00:00:00,00:19:15,1,2.6506,29.0273,0,0,0,0,-0.28699,Machine_Downtime_Long
00:00:05,00:00:01,00:00:04,00:00:56,1,2.6442,27.8265,1,163.18,246.33,0.024405,0,Machine_Downtime_Short
00:00:02,00:00:01,00:00:01,00:02:34,1,2.6471,27.7053,1,163.89,246.71,-0.031568,-0.36387,Waiting_Time
00:00:01,00:00:01,00:00:00,00:23:18,1,2.651,23.4199,0,0,0,0,-0.27894,Machine_Downtime_Long
00:00:02,00:00:01,00:00:01,00:27:32,1,2.6471,27.6392,1,163.26,246.68,0.025049,-0.36805,Unplanned_Maintenance
00:00:02,00:00:02,00:00:00,00:00:04,1,2.6458,27.6943,1,163.78,246.36,0.02344,-0.022561,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:05:37,1,2.6551,26.7359,1,163.34,246.76,-0.036393,-0.36162,Unplanned_Maintenance
00:00:05,00:00:01,00:00:04,00:10:17,1,2.6397,27.5401,1,163.57,246.59,-0.036071,0,Machine_Downtime_Long
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6471,27.3969,1,163.53,246.4,-0.036071,-0.34746,Reduced_Motorspeed
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6445,26.8571,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:02,00:00:00,00:00:04,1,2.6378,24.6207,1,163.93,246.76,-0.041862,-0.38735,Normalfall
00:00:02,00:00:02,00:00:00,00:00:04,1,2.6394,26.835,1,163.83,246.88,-0.032854,-0.023847,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:01:51,1,2.6532,28.0138,1,163.78,246.63,0.048854,-0.3465,Waiting_Time
00:00:02,00:00:01,00:00:01,00:01:01,1,2.6574,24.4775,1,163.85,246.62,-0.034785,-0.35164,Waiting_Time
00:00:02,00:00:01,00:00:01,00:00:03,1,2.6577,28.9612,1,164.03,246.33,-0.023847,-0.018057,Normalfall
00:00:02,00:00:02,00:00:00,00:03:06,1,2.6584,23.5741,0,0,0,0,-0.28023,Machine_Downtime_Short
00:00:02,00:00:01,00:00:01,00:00:02,1,2.6587,28.7299,1,163.82,246.15,-0.029316,-0.37577,Normalfall
00:00:02,00:00:01,00:00:01,00:00:03,1,2.6259,27.7825,1,163.6,246.58,0.020545,-0.37513,Normalfall
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6458,27.0664,1,163.71,246.69,-0.044757,-0.35615,Normalfall
00:00:04,00:00:01,00:00:03,00:04:16,1,2.6542,27.2647,1,163.73,246.22,-0.030603,0,Machine_Downtime_Short
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6703,26.5486,1,163.31,246.42,0.026657,-0.36065,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:03:42,1,2.6426,23.6072,0,0,0,0,-0.30918,Machine_Downtime_Short
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6593,27.8816,0,0,0,0,0,Fallen_Lego
00:00:07,00:00:06,00:00:01,00:00:03,1,2.6516,28.6418,1,163.54,246.59,-0.034463,-0.37834,Blocked_Lego
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6365,27.6503,1,163.84,246.55,-0.028673,-0.026421,Reduced_Motorspeed
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6551,27.5511,0,0,0,0,0,Fallen_Lego
00:00:03,00:00:02,00:00:01,00:00:03,1,2.632,27.6503,1,164.13,246.68,-0.033498,-0.022882,Reduced_Motorspeed
00:00:02,00:00:01,00:00:01,00:27:38,1,2.6313,24.4334,1,163.7,246.6,-0.031246,-0.35454,Unplanned_Maintenance
00:00:05,00:00:01,00:00:04,00:19:44,1,2.6503,28.1019,1,163.47,246.63,-0.03382,0,Machine_Downtime_Long
00:00:07,00:00:06,00:00:01,00:00:02,1,2.6432,27.1215,1,162.9,246.34,0.034699,-0.38896,Blocked_Lego
00:00:04,00:00:01,00:00:03,00:13:36,1,2.6404,28.3333,1,163.45,246.46,-0.032854,0,Machine_Downtime_Long
00:00:02,00:00:02,00:00:00,00:02:06,1,2.6477,26.4164,0,0,0,0,-0.27508,Machine_Downtime_Short
00:00:04,00:00:04,00:00:00,00:00:00,1,2.64,26.5266,0,0,0,0,0,Fallen_Lego
00:00:08,00:00:08,00:00:00,00:00:03,1,2.64,25.7334,1,163.33,246.32,-0.032211,-0.3777,Blocked_Lego
00:00:03,00:00:02,00:00:01,00:00:03,1,2.651,26.6918,1,163.71,246.26,-0.075317,-0.36226,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:11:02,1,2.6477,26.2842,0,0,0,0,-0.27927,Machine_Downtime_Long
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6349,29.0053,0,0,0,0,0,Fallen_Lego
00:00:04,00:00:03,00:00:01,00:00:02,1,2.6516,25.9978,1,163.71,246.34,0.024084,-0.35904,Reduced_Motorspeed
00:00:02,00:00:01,00:00:01,00:01:32,1,2.6375,26.9452,1,163.43,246.32,-0.03768,-0.36355,Waiting_Time
00:00:02,00:00:02,00:00:00,00:03:57,1,2.6449,24.3673,1,163.31,246.68,-0.03575,-0.023847,Waiting_Time
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6523,28.2452,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:02,00:00:00,00:04:09,1,2.6461,28.9833,0,0,0,0,-0.27412,Machine_Downtime_Short
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6436,27.6392,1,163.27,246,-0.034463,-0.021274,Reduced_Motorspeed
00:00:01,00:00:01,00:00:00,00:26:50,1,2.6468,23.4639,0,0,0,0,-0.28763,Machine_Downtime_Long
00:00:02,00:00:01,00:00:01,00:19:58,1,2.6638,27.0113,1,163.83,246.3,-0.036071,-0.35711,Unplanned_Maintenance
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6471,28.113,1,163.9,246.54,-0.030924,-0.36065,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:00:04,1,2.6455,27.7384,1,163.89,246.72,0.029231,-0.019344,Reduced_Motorspeed
00:00:02,00:00:01,00:00:01,00:02:21,1,2.6564,26.5045,1,163.8,246.48,0.020545,-0.022561,Waiting_Time
00:00:03,00:00:03,00:00:00,00:00:00,1,2.649,28.146,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:02,00:00:00,00:04:53,1,2.6365,27.496,1,163.63,246.16,-0.048617,-0.0187,Waiting_Time
00:00:02,00:00:01,00:00:01,00:00:03,1,2.6735,24.9732,1,163.49,246.72,-0.019022,-0.035106,Normalfall
00:00:02,00:00:01,00:00:01,00:23:32,1,2.6397,27.0443,1,163.21,246.29,-0.036715,-0.021917,Unplanned_Maintenance
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6381,28.1019,0,0,0,0,0,Fallen_Lego
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6481,26.8681,0,0,0,0,0,Fallen_Lego
00:00:01,00:00:01,00:00:00,00:28:10,1,2.6394,27.9808,1,164.24,246.71,-0.021917,-0.36065,Unplanned_Maintenance
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6555,27.9367,1,163.43,246.63,0.030839,-0.35486,Normalfall
00:00:05,00:00:05,00:00:00,00:00:03,1,2.6352,26.5376,1,163.7,246.64,-0.042183,-0.023847,Blocked_Lego
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6371,27.9918,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:02,00:00:00,00:17:23,1,2.6539,23.7504,0,0,0,0,-0.33878,Machine_Downtime_Long
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6371,26.7579,0,0,0,0,0,Fallen_Lego
00:00:04,00:00:01,00:00:03,00:01:50,1,2.6548,27.6392,1,163.51,246.24,-0.028351,0,Machine_Downtime_Short
00:00:02,00:00:01,00:00:01,00:28:18,1,2.6381,26.791,1,163.86,246.41,-0.033176,-0.022882,Unplanned_Maintenance
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6477,25.9978,1,163.86,246.27,0.028266,-0.36709,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:03:54,1,2.6622,28.8511,0,0,0,0,-0.26415,Machine_Downtime_Short
00:00:04,00:00:01,00:00:03,00:02:10,1,2.6404,28.3002,1,163.58,246.52,-0.024491,0,Machine_Downtime_Short
00:00:03,00:00:02,00:00:01,00:00:04,1,2.642,26.791,1,163.49,246.26,-0.038001,-0.35261,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:17:10,1,2.6429,27.0223,0,0,0,0,-0.25964,Machine_Downtime_Long
00:00:02,00:00:01,00:00:01,00:20:48,1,2.6413,27.1986,1,163.94,246.34,0.023119,-0.35647,Unplanned_Maintenance
00:00:09,00:00:09,00:00:00,00:00:03,1,2.6423,25.9207,1,163.82,246.42,-0.03382,-0.35711,Blocked_Lego
00:00:06,00:00:05,00:00:01,00:00:03,1,2.6465,27.9697,1,163.61,246.42,-0.030603,-0.34392,Blocked_Lego
00:00:04,00:00:03,00:00:01,00:00:02,1,2.6539,28.3663,1,163.49,246.18,0.025371,-0.020309,Blocked_Lego
00:00:03,00:00:02,00:00:01,00:00:03,1,2.64,28.0909,1,164.03,246.51,0.025692,-0.027708,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:03:37,1,2.6516,27.2647,1,163.26,246.25,-0.038645,-0.37448,Waiting_Time
00:00:02,00:00:01,00:00:01,00:03:40,1,2.6436,28.0799,1,163.17,246.39,0.02151,-0.36162,Waiting_Time
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6449,27.8596,1,164.05,246.63,0.026014,-0.34778,Reduced_Motorspeed
00:00:02,00:00:01,00:00:01,00:01:51,1,2.6455,27.7935,1,163.94,246.62,-0.034141,-0.34425,Waiting_Time
